ac,ah,hri,LDSI_i0_depth,LDSI_i0_surface,LDSI_i1_depth,LDSI_i1_surface,LDSI_i2_depth,LDSI_i2_surface,LDSI_i3_depth,LDSI_i3_surface,CDSI_i0_depth,CDSI_i0_surface,CDSI_i1_depth,CDSI_i1_surface,CDSI_i2_depth,CDSI_i2_surface,CDSI_i3_depth,CDSI_i3_surface,LDSE_i0_depth,LDSE_i0_surface,LDSE_i1_depth,LDSE_i1_surface,LDSE_i2_depth,LDSE_i2_surface,LDSE_i3_depth,LDSE_i3_surface,CDSE_i0_depth,CDSE_i0_surface,CDSE_i1_depth,CDSE_i1_surface,CDSE_i2_depth,CDSE_i2_surface,CDSE_i3_depth,CDSE_i3_surface
0.0625,0.6,0.025,2.433,0.525,1.142,0.072,0.761,0.0277,0.583,0.015,2.175,0.457,1.058,0.0498,0.721,0.0168,0.561,0.00855,2.711,0.506,1.244,0.0644,0.815,0.0237,0.618,0.0124,2.445,0.459,1.15,0.0495,0.766,0.0164,0.587,0.00817
0.0625,0.6,0.05,2.421,0.522,1.139,0.0706,0.76,0.027,0.583,0.0145,2.042,0.434,1.013,0.043,0.698,0.0137,0.547,0.00679,2.728,0.485,1.254,0.0571,0.823,0.02,0.623,0.0102,2.369,0.418,1.127,0.0355,0.756,0.00936,0.582,0.00394
0.0625,0.6,0.1,2.375,0.513,1.125,0.0676,0.754,0.0254,0.58,0.0135,1.881,0.408,0.959,0.0353,0.671,0.0102,0.531,0.00483,2.679,0.462,1.242,0.0496,0.819,0.0163,0.622,0.00806,2.24,0.374,1.087,0.0204,0.737,0.00176,0.571,-0.000637
0.0625,0.6,0.2,2.26,0.496,1.088,0.0618,0.736,0.0224,0.569,0.0117,1.69,0.381,0.896,0.0275,0.639,0.00661,0.512,0.0028,2.546,0.435,1.199,0.0413,0.799,0.0126,0.611,0.00603,2.073,0.342,1.034,0.00972,0.713,-0.00352,0.558,-0.00375
0.0625,0.6,0.5,1.908,0.429,0.97,0.0398,0.677,0.0114,0.535,0.00511,1.196,0.341,0.71,0.0201,0.543,0.00389,0.455,0.001499,2.234,0.385,1.093,0.026,0.745,0.00566,0.579,0.00223,1.79,0.324,0.935,0.0057,0.661,-0.00483,0.527,-0.004312
0.0625,0.6,1,1.527,0.384,0.839,0.0267,0.61,0.00551,0.494,0.00183,0.798999999999999,0.558,0.566333333333334,8.76666666666665E-03,0.456666666666667,-6.4333333333334E-04,0.398333333333333,0.000305,1.992,0.361,1.007,0.0193,0.7,0.00288,0.551,0.000822,1.664,0.329,0.889,8.60000000000001E-03,0.635,-0.00271,0.508,-0.002878
0.0625,0.8,0,3.3309995695,0.728999893,1.4579998495,0.1309999692,0.9269999215,0.05369998645,0.688999951,0.0290999926,3.3309995695,0.728999893,1.4579998495,0.1309999692,0.9269999215,0.05369998645,0.688999951,0.0290999926,3.3309995695,0.728999893,1.4579998495,0.1309999692,0.9269999215,0.05369998645,0.688999951,0.0290999926,3.3309995695,0.728999893,1.4579998495,0.1309999692,0.9269999215,0.05369998645,0.688999951,0.0290999926
0.0625,0.8,0.0125,3.426999505,0.7489998885,1.4939998245,0.137999967,0.946999907,0.0574999851,0.7009999415,0.0314999917,2.912999681,0.5999999385,1.3259998825,0.09059998265,0.8639999365,0.0349999924,0.6519999595,0.01849999585,4.1459992575,0.7399998905,1.736999743,0.13399996795,1.069999867,0.05519998565,0.7749999175,0.02989999215,3.4639995055,0.6219999335,1.507999825,0.0967999814,0.9549999075,0.03759999195,0.7059999415,0.01989999565
0.0625,0.8,0.025,3.500999466,0.7419998915,1.5229998095,0.1349999685,0.962999899,0.05639998565,0.7119999355,0.03089999205,2.7759996995,0.554999951,1.283999887,0.07749998615,0.844999938,0.02909999385,0.64099996,0.015199996675,4.348999181,0.6909999075,1.813999715,0.1169999737,1.1119998515,0.04699998835,0.801999908,0.0249999937,3.4199995125,0.5299999645,1.499999825,0.0668999913,0.953999906,0.02309999665,0.70699994,0.011299998435
0.0625,0.8,0.05,3.5259994475,0.7209999005,1.536999801,0.1289999708,0.9729998935,0.05309998695,0.718999932,0.02879999285,2.6269997075,0.503999965,1.2399998865,0.06249999025,0.825999936,0.0222999957,0.6299999585,0.011499997645,4.4009991635,0.6339999255,1.843999705,0.09839997935,1.1319998455,0.03769999115,0.816999903,0.0195999953,3.2759995465,0.425999996,1.4619998325,0.0325000015,0.9389999085,0.006110001625,0.699999941,0.00128000133
