ac,ah,hri,LDSI_i0_depth,LDSI_i0_surface,LDSI_i1_depth,LDSI_i1_surface,LDSI_i2_depth,LDSI_i2_surface,LDSI_i3_depth,LDSI_i3_surface,CDSI_i0_depth,CDSI_i0_surface,CDSI_i1_depth,CDSI_i1_surface,CDSI_i2_depth,CDSI_i2_surface,CDSI_i3_depth,CDSI_i3_surface,LDSE_i0_depth,LDSE_i0_surface,LDSE_i1_depth,LDSE_i1_surface,LDSE_i2_depth,LDSE_i2_surface,LDSE_i3_depth,LDSE_i3_surface,CDSE_i0_depth,CDSE_i0_surface,CDSE_i1_depth,CDSE_i1_surface,CDSE_i2_depth,CDSE_i2_surface,CDSE_i3_depth,CDSE_i3_surface
0.0625,0.6,0.05,2.421,0.522,1.139,0.0706,0.76,0.027,0.583,0.0145,2.042,0.434,1.013,0.043,0.698,0.0137,0.547,0.00679,2.728,0.485,1.254,0.0571,0.823,0.02,0.623,0.0102,2.369,0.418,1.127,0.0355,0.756,0.00936,0.582,0.00394
0.0625,0.6,0.1,2.375,0.513,1.125,0.0676,0.754,0.0254,0.58,0.0135,1.881,0.408,0.959,0.0353,0.671,0.0102,0.531,0.00483,2.679,0.462,1.242,0.0496,0.819,0.0163,0.622,0.00806,2.24,0.374,1.087,0.0204,0.737,0.00176,0.571,-0.000637
0.0625,0.6,0.2,2.26,0.496,1.088,0.0618,0.736,0.0224,0.569,0.0117,1.69,0.381,0.896,0.0275,0.639,0.00661,0.512,0.0028,2.546,0.435,1.199,0.0413,0.799,0.0126,0.611,0.00603,2.073,0.342,1.034,0.00972,0.713,-0.00352,0.558,-0.00375
0.0625,0.6,0.5,1.908,0.429,0.97,0.0398,0.677,0.0114,0.535,0.00511,1.196,0.341,0.71,0.0201,0.543,0.00389,0.455,0.001499,2.234,0.385,1.093,0.026,0.745,0.00566,0.579,0.00223,1.79,0.324,0.935,0.0057,0.661,-0.00483,0.527,-0.004312
0.0625,0.6,1.0,1.527,0.384,0.839,0.0267,0.61,0.00551,0.494,0.00183,0.799,0.558,0.566333333,0.008766667,0.456666667,-0.000643333,0.398333333,0.000305,1.992,0.361,1.007,0.0193,0.7,0.00288,0.551,0.000822,1.664,0.329,0.889,0.0086,0.635,-0.00271,0.508,-0.002878
0.0625,0.8,0.0,3.331,0.729,1.458,0.131,0.927,0.0537,0.689,0.0291,3.331,0.729,1.458,0.131,0.927,0.0537,0.689,0.0291,3.331,0.729,1.458,0.131,0.927,0.0537,0.689,0.0291,3.331,0.729,1.458,0.131,0.927,0.0537,0.689,0.0291
0.0625,0.8,0.0125,3.427,0.749,1.494,0.138,0.947,0.0575,0.701,0.0315,2.913,0.6,1.326,0.0906,0.864,0.035,0.652,0.0185,4.146,0.74,1.737,0.134,1.07,0.0552,0.775,0.0299,3.464,0.622,1.508,0.0968,0.955,0.0376,0.706,0.0199
0.0625,0.8,0.025,3.501,0.742,1.523,0.135,0.963,0.0564,0.712,0.0309,2.776,0.555,1.284,0.0775,0.845,0.0291,0.641,0.0152,4.349,0.691,1.814,0.117,1.112,0.047,0.802,0.025,3.42,0.53,1.5,0.0669,0.954,0.0231,0.707,0.0113
0.0625,0.8,0.05,3.526,0.721,1.537,0.129,0.973,0.0531,0.719,0.0288,2.627,0.504,1.24,0.0625,0.826,0.0223,0.63,0.0115,4.401,0.634,1.844,0.0984,1.132,0.0377,0.817,0.0196,3.276,0.426,1.462,0.0325,0.939,0.00611,0.7,0.00128
0.0625,0.8,0.1,3.436,0.687,1.515,0.118,0.965,0.0475,0.716,0.0255,2.446,0.445,1.188,0.0448,0.802,0.0141,0.619,0.00677,4.232,0.577,1.799,0.081,1.116,0.0297,0.811,0.0151,3.037,0.35,1.395,0.00763,0.911,-0.00617,0.686,-0.006
0.0625,0.8,0.2,3.163,0.618,1.431,0.0957,0.927,0.0369,0.695,0.0193,2.193,0.396,1.113,0.0307,0.769,0.00754,0.601,0.00303,3.829,0.506,1.672,0.0596,1.055,0.0201,0.777,0.00992,2.758,0.33,1.316,0.00331,0.878,-0.00739,0.67,-0.00629
0.0625,0.8,0.5,2.455,0.457,1.205,0.0448,0.818,0.0124,0.632,0.0051,1.434,0.345,0.888,0.0217,0.67,0.00447,0.547,0.001783,3.116,0.402,1.434,0.0291,0.938,0.00655,0.707,0.00252,2.061,0.317,1.079,0.0001,0.779,-0.00851,0.622,-0.006834
0.0625,0.8,1.0,1.912,0.389,1.023,0.0272,0.727,0.00521,0.578,0.0015,0.697,0.65,0.531666667,0.0067,0.505,-0.000646667,0.457,0.000169,2.727,0.364,1.299,0.0196,0.868,0.00295,0.664,0.000803,1.868,0.327,0.969,0.0054,0.679,-0.00483,0.542,-0.004374
0.125,0.0,0.0,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.0125,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.025,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.05,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.1,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.2,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,0.5,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.0,1.0,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291,1.088,0.432,0.664,0.0393,0.512,0.00808,0.431,0.00291
0.125,0.1,0.0,1.095,0.445,0.664,0.037,0.51,0.00863,0.427,0.00347,1.095,0.445,0.664,0.037,0.51,0.00863,0.427,0.00347,1.095,0.445,0.664,0.037,0.51,0.00863,0.427,0.00347,1.095,0.445,0.664,0.037,0.51,0.00863,0.427,0.00347
0.125,0.1,0.0125,1.096,0.447,0.665,0.0373,0.51,0.00867,0.427,0.00347,1.095,0.446,0.665,0.0372,0.51,0.00861,0.427,0.00344,1.099,0.447,0.666,0.0373,0.511,0.00868,0.428,0.00348,1.098,0.447,0.665,0.0373,0.511,0.00864,0.428,0.00346
0.125,0.1,0.025,1.095,0.447,0.665,0.0373,0.51,0.00867,0.427,0.00347,1.096,0.446,0.665,0.0372,0.51,0.00861,0.427,0.00344,1.1,0.447,0.666,0.0373,0.511,0.00869,0.428,0.00348,1.099,0.447,0.666,0.0373,0.511,0.00867,0.428,0.00347
0.125,0.1,0.05,1.093,0.447,0.664,0.0373,0.51,0.00867,0.427,0.00348,1.094,0.446,0.664,0.0371,0.51,0.00857,0.427,0.00341,1.102,0.447,0.667,0.0373,0.512,0.00868,0.428,0.00347,1.1,0.447,0.666,0.0373,0.511,0.00867,0.428,0.00347
0.125,0.1,0.1,1.089,0.447,0.662,0.0373,0.509,0.00869,0.426,0.00349,1.09,0.445,0.663,0.0369,0.509,0.00848,0.427,0.00336,1.105,0.447,0.668,0.0373,0.512,0.00865,0.429,0.00345,1.102,0.447,0.667,0.0373,0.511,0.00865,0.428,0.00345
0.125,0.1,0.2,1.081,0.446,0.659,0.0373,0.507,0.00873,0.425,0.00352,1.083,0.444,0.66,0.0365,0.508,0.00831,0.426,0.00326,1.111,0.448,0.67,0.0372,0.513,0.00856,0.429,0.00339,1.106,0.447,0.668,0.0372,0.512,0.00861,0.429,0.00343
0.125,0.1,0.5,1.06,0.445,0.651,0.0374,0.503,0.00885,0.422,0.00362,1.064,0.44,0.653,0.0356,0.504,0.0079,0.424,0.00303,1.123,0.447,0.675,0.0368,0.516,0.00832,0.431,0.00323,1.114,0.447,0.671,0.0371,0.514,0.00851,0.43,0.00335
0.125,0.1,1.0,1.029,0.442,0.638,0.0372,0.496,0.00893,0.418,0.00371,1.035,0.435,0.643,0.0344,0.499,0.00734,0.42,0.00271,1.134,0.447,0.68,0.0364,0.519,0.00803,0.433,0.00304,1.123,0.447,0.674,0.037,0.515,0.00841,0.431,0.00329
0.125,0.2,0.0,1.172,0.469,0.692,0.0448,0.524,0.0125,0.436,0.00575,1.172,0.469,0.692,0.0448,0.524,0.0125,0.436,0.00575,1.172,0.469,0.692,0.0448,0.524,0.0125,0.436,0.00575,1.172,0.469,0.692,0.0448,0.524,0.0125,0.436,0.00575
0.125,0.2,0.0125,1.168,0.468,0.69,0.0446,0.524,0.0123,0.436,0.00567,1.165,0.467,0.689,0.0442,0.523,0.0121,0.435,0.00555,1.175,0.469,0.693,0.0448,0.525,0.0125,0.437,0.00574,1.17,0.468,0.691,0.0446,0.524,0.0123,0.436,0.00567
0.125,0.2,0.025,1.165,0.468,0.689,0.0446,0.523,0.0123,0.435,0.00567,1.163,0.466,0.689,0.0439,0.523,0.012,0.435,0.00547,1.178,0.469,0.694,0.0449,0.526,0.0125,0.437,0.00574,1.173,0.468,0.692,0.0446,0.525,0.0123,0.436,0.00566
0.125,0.2,0.05,1.161,0.468,0.688,0.0446,0.522,0.0124,0.435,0.0057,1.157,0.464,0.687,0.0433,0.522,0.0117,0.434,0.00529,1.182,0.469,0.696,0.0448,0.527,0.0124,0.438,0.00571,1.176,0.468,0.693,0.0444,0.525,0.0122,0.437,0.00559
0.125,0.2,0.1,1.153,0.468,0.685,0.0448,0.521,0.0125,0.434,0.00577,1.146,0.461,0.683,0.0423,0.52,0.0112,0.433,0.00498,1.19,0.469,0.699,0.0444,0.528,0.0122,0.439,0.00557,1.179,0.467,0.694,0.044,0.526,0.012,0.437,0.00544
0.125,0.2,0.2,1.139,0.468,0.679,0.0451,0.517,0.0127,0.432,0.00592,1.126,0.456,0.676,0.0406,0.516,0.0104,0.431,0.0045,1.198,0.467,0.702,0.0435,0.53,0.0117,0.44,0.00523,1.183,0.465,0.696,0.0432,0.527,0.0116,0.437,0.00518
0.125,0.2,0.5,1.105,0.467,0.666,0.0454,0.51,0.013,0.427,0.00615,1.077,0.444,0.658,0.0373,0.507,0.00879,0.425,0.00356,1.213,0.462,0.709,0.041,0.534,0.0103,0.443,0.00436,1.194,0.461,0.7,0.0415,0.529,0.0106,0.439,0.0046
0.125,0.2,1.0,1.056,0.46,0.648,0.0445,0.5,0.0128,0.42,0.00602,1.021,0.432,0.638,0.0345,0.497,0.00755,0.419,0.00287,1.223,0.456,0.713,0.0386,0.537,0.00895,0.445,0.00353,1.21,0.458,0.705,0.0401,0.532,0.00986,0.441,0.00412
0.125,0.4,0.0,1.482,0.559,0.801,0.0739,0.58,0.0259,0.47,0.0135,1.482,0.559,0.801,0.0739,0.58,0.0259,0.47,0.0135,1.482,0.559,0.801,0.0739,0.58,0.0259,0.47,0.0135,1.482,0.559,0.801,0.0739,0.58,0.0259,0.47,0.0135
0.125,0.4,0.0125,1.468,0.555,0.796,0.0726,0.578,0.0253,0.468,0.0131,1.454,0.547,0.791,0.0701,0.575,0.024,0.467,0.0124,1.505,0.561,0.809,0.0744,0.585,0.0262,0.473,0.0136,1.482,0.555,0.801,0.0725,0.58,0.0253,0.47,0.0131
0.125,0.4,0.025,1.46,0.555,0.793,0.0727,0.576,0.0254,0.467,0.0132,1.439,0.54,0.786,0.0678,0.573,0.0229,0.466,0.0116,1.519,0.561,0.814,0.0744,0.588,0.0262,0.475,0.0136,1.488,0.552,0.803,0.0714,0.582,0.0247,0.471,0.0127
0.125,0.4,0.05,1.45,0.557,0.789,0.0733,0.574,0.0257,0.466,0.0134,1.41,0.529,0.776,0.0641,0.568,0.0211,0.463,0.0106,1.538,0.559,0.822,0.0733,0.592,0.0256,0.477,0.0133,1.489,0.545,0.803,0.0689,0.582,0.0234,0.471,0.0119
0.125,0.4,0.1,1.436,0.558,0.784,0.0742,0.572,0.0262,0.464,0.0137,1.361,0.513,0.76,0.059,0.56,0.0186,0.458,0.00909,1.559,0.551,0.83,0.0703,0.597,0.024,0.481,0.0123,1.487,0.533,0.803,0.0645,0.582,0.0211,0.471,0.0106
0.125,0.4,0.2,1.407,0.555,0.773,0.0736,0.566,0.0261,0.461,0.0136,1.291,0.492,0.736,0.0525,0.547,0.0154,0.45,0.00727,1.567,0.534,0.835,0.064,0.6,0.0207,0.483,0.0102,1.482,0.513,0.802,0.0576,0.581,0.0176,0.471,0.00841
0.125,0.4,0.5,1.338,0.537,0.749,0.0691,0.554,0.0239,0.453,0.0123,1.163,0.459,0.692,0.0431,0.525,0.0111,0.436,0.00481,1.547,0.504,0.831,0.0528,0.6,0.0149,0.484,0.00669,1.479,0.478,0.802,0.045,0.582,0.0111,0.471,0.00444
0.125,0.4,1.0,1.225,0.5,0.711,0.0582,0.534,0.0185,0.441,0.00907,0.993,0.426,0.628,0.0347,0.493,0.00797,0.417,0.00319,1.504,0.482,0.818,0.0444,0.594,0.0106,0.481,0.00419,1.514,0.454,0.815,0.036,0.59,0.00641,0.476,0.0016
0.125,0.6,0.0,1.943,0.725,0.96,0.122,0.663,0.0487,0.521,0.0263,1.943,0.725,0.96,0.122,0.663,0.0487,0.521,0.0263,1.943,0.725,0.96,0.122,0.663,0.0487,0.521,0.0263,1.943,0.725,0.96,0.122,0.663,0.0487,0.521,0.0263
0.125,0.6,0.0125,1.907,0.722,0.946,0.123,0.654,0.048,0.514,0.0258,1.854,0.689,0.931,0.112,0.648,0.0428,0.513,0.0227,2.038,0.745,0.991,0.13,0.677,0.0516,0.528,0.0279,1.955,0.717,0.962,0.121,0.662,0.0472,0.519,0.0253
0.125,0.6,0.025,1.902,0.726,0.944,0.124,0.653,0.0488,0.514,0.0263,1.809,0.665,0.916,0.105,0.641,0.0391,0.509,0.0206,2.096,0.744,1.012,0.13,0.688,0.0514,0.535,0.0278,1.965,0.701,0.966,0.116,0.664,0.0446,0.521,0.0238
0.125,0.6,0.05,1.9,0.73,0.944,0.126,0.653,0.0498,0.514,0.027,1.737,0.633,0.893,0.0944,0.63,0.0343,0.502,0.0178,2.165,0.732,1.038,0.125,0.702,0.0491,0.544,0.0264,1.965,0.67,0.967,0.106,0.665,0.0395,0.521,0.0208
0.125,0.6,0.1,1.887,0.723,0.94,0.124,0.652,0.0491,0.513,0.0266,1.64,0.593,0.861,0.0824,0.615,0.0287,0.493,0.0146,2.214,0.697,1.059,0.113,0.714,0.0427,0.552,0.0225,1.951,0.62,0.964,0.0888,0.664,0.0312,0.521,0.0158
0.125,0.6,0.2,1.85,0.705,0.93,0.119,0.647,0.0466,0.511,0.025,1.522,0.548,0.824,0.0692,0.596,0.0226,0.482,0.0112,2.213,0.647,1.064,0.095,0.719,0.0338,0.556,0.0171,1.925,0.553,0.958,0.0658,0.662,0.0197,0.52,0.00894
0.125,0.6,0.5,1.702,0.634,0.884,0.0968,0.626,0.0356,0.499,0.0184,1.353,0.486,0.711,0.0513,0.572,0.0143,0.468,0.00644,2.084,0.565,1.027,0.0676,0.703,0.0202,0.549,0.00912,1.897,0.467,0.953,0.0359,0.662,0.00445,0.521,-0.000291
0.125,0.6,1.0,1.466,0.538,0.807,0.0674,0.589,0.0211,0.477,0.00981,1.071333333,0.4236,0.618,0.0349,0.532,0.00839,0.444666667,0.00351,1.924,0.513,0.974,0.0502,0.678,0.012,0.534,0.00458,2.007,0.378,1.002,0.00205,0.691,-0.015,0.541,-0.0128
0.125,0.8,0.0,2.3,1.006,1.098,0.202,0.741,0.0839,0.573,0.0454,2.3,1.006,1.098,0.202,0.741,0.0839,0.573,0.0454,2.3,1.006,1.098,0.202,0.741,0.0839,0.573,0.0454,2.3,1.006,1.098,0.202,0.741,0.0839,0.573,0.0454
0.125,0.8,0.0125,2.301,1.005,1.101,0.202,0.743,0.0846,0.575,0.046,2.159,0.896,1.055,0.168,0.72,0.0682,0.561,0.0365,2.614,1.081,1.203,0.226,0.793,0.0961,0.604,0.0527,2.384,0.979,1.127,0.194,0.755,0.0808,0.581,0.0438
0.125,0.8,0.025,2.353,1.022,1.12,0.209,0.753,0.0878,0.581,0.048,2.106,0.841,1.039,0.152,0.714,0.0608,0.558,0.0324,2.804,1.085,1.268,0.228,0.826,0.0967,0.624,0.053,2.433,0.932,1.144,0.18,0.764,0.0739,0.587,0.04
0.125,0.8,0.05,2.417,1.02,1.144,0.209,0.767,0.0882,0.59,0.0483,2.043,0.776,1.022,0.133,0.706,0.0524,0.554,0.0278,3.014,1.038,1.343,0.212,0.865,0.089,0.649,0.0485,2.479,0.843,1.162,0.152,0.774,0.0607,0.593,0.0324
0.125,0.8,0.1,2.473,0.992,1.169,0.201,0.781,0.0845,0.6,0.0462,1.984,0.703,1.008,0.112,0.701,0.0433,0.552,0.023,3.172,0.939,1.405,0.179,0.9,0.0727,0.671,0.0388,2.515,0.71,1.178,0.109,0.784,0.04,0.6,0.0203
0.125,0.8,0.2,2.462,0.934,1.173,0.183,0.787,0.0759,0.605,0.0412,1.921,0.618,0.996,0.0877,0.699,0.0323,0.552,0.0168,3.175,0.816,1.419,0.138,0.912,0.0528,0.681,0.0271,2.545,0.555,1.196,0.0577,0.796,0.0147,0.609,0.0053
0.125,0.8,0.5,2.22,0.735,1.106,0.121,0.759,0.0461,0.592,0.0237,1.732,0.513,0.96,0.0595,0.693,0.0175,0.552,0.00807,2.89,0.63,1.338,0.08,0.878,0.0251,0.665,0.0114,2.627,0.415,1.238,0.0108,0.822,-0.00874,0.627,-0.00875
0.125,0.8,1.0,1.861,0.561,0.995,0.0685,0.707,0.0211,0.562,0.00928,1.417,0.4212,0.9,0.0351,0.683,0.00881,0.552,0.00383,2.626,0.536,1.252,0.0515,0.837,0.0127,0.641,0.0048,2.763666667,0.302,1.308,-0.0319,0.865333333,-0.03641,0.657,-0.0272
0.25,0.0,0.0,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.0125,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.025,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.05,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.1,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.2,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,0.5,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.0,1.0,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956,1.022,0.568,0.632,0.0737,0.491,0.0215,0.415,0.00956
0.25,0.1,0.0,1.027,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00997,1.027,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00997,1.027,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00997,1.027,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00997
0.25,0.1,0.0125,1.026,0.585,0.632,0.073,0.489,0.0219,0.411,0.00995,1.023,0.584,0.632,0.0729,0.489,0.0218,0.411,0.00992,1.028,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00998,1.028,0.585,0.632,0.073,0.489,0.0219,0.412,0.00994
0.25,0.1,0.025,1.025,0.584,0.631,0.0729,0.489,0.0219,0.411,0.00994,1.026,0.584,0.632,0.0729,0.489,0.0218,0.411,0.00993,1.029,0.585,0.633,0.0732,0.489,0.022,0.412,0.00999,1.028,0.585,0.632,0.0731,0.489,0.0219,0.412,0.00997
0.25,0.1,0.05,1.024,0.584,0.631,0.0729,0.488,0.0218,0.411,0.00993,1.025,0.584,0.631,0.0728,0.489,0.0218,0.411,0.0099,1.031,0.586,0.633,0.0732,0.49,0.022,0.412,0.01,1.029,0.585,0.633,0.0731,0.489,0.0219,0.412,0.00998
0.25,0.1,0.1,1.02,0.583,0.629,0.0727,0.488,0.0218,0.411,0.0099,1.022,0.583,0.63,0.0726,0.488,0.0217,0.411,0.00985,1.034,0.586,0.635,0.0734,0.49,0.022,0.412,0.01,1.031,0.585,0.633,0.0732,0.49,0.022,0.412,0.00999
0.25,0.1,0.2,1.013,0.581,0.627,0.0723,0.486,0.0216,0.41,0.00983,1.018,0.582,0.629,0.0722,0.487,0.0215,0.411,0.00975,1.039,0.588,0.637,0.0736,0.491,0.0221,0.413,0.01,1.034,0.586,0.634,0.0733,0.49,0.022,0.412,0.01
0.25,0.1,0.5,0.994,0.576,0.62,0.0713,0.482,0.0213,0.407,0.00968,1.004,0.577,0.624,0.0711,0.485,0.021,0.409,0.00948,1.051,0.59,0.641,0.074,0.494,0.0222,0.415,0.0101,1.041,0.587,0.637,0.0735,0.491,0.0221,0.413,0.01
0.25,0.1,1.0,0.966,0.567,0.609,0.0696,0.476,0.0207,0.403,0.00941,0.982,0.57,0.617,0.0694,0.482,0.0203,0.407,0.00905,1.062,0.592,0.645,0.0742,0.496,0.0222,0.416,0.0101,1.048,0.588,0.639,0.0737,0.492,0.0221,0.414,0.0101
0.25,0.2,0.0,1.066,0.608,0.645,0.0811,0.496,0.026,0.416,0.0124,1.066,0.608,0.645,0.0811,0.496,0.026,0.416,0.0124,1.066,0.608,0.645,0.0811,0.496,0.026,0.416,0.0124,1.066,0.608,0.645,0.0811,0.496,0.026,0.416,0.0124
0.25,0.2,0.0125,1.062,0.607,0.644,0.0807,0.495,0.0258,0.415,0.0123,1.061,0.605,0.644,0.0803,0.495,0.0256,0.415,0.0122,1.067,0.608,0.646,0.0811,0.496,0.026,0.416,0.0124,1.064,0.607,0.645,0.0806,0.496,0.0258,0.415,0.0123
0.25,0.2,0.025,1.06,0.606,0.644,0.0806,0.495,0.0258,0.415,0.0123,1.061,0.605,0.644,0.0803,0.495,0.0256,0.415,0.0122,1.069,0.609,0.647,0.0812,0.497,0.0261,0.416,0.0125,1.066,0.607,0.646,0.0809,0.496,0.0259,0.416,0.0124
0.25,0.2,0.05,1.057,0.605,0.642,0.0804,0.494,0.0257,0.415,0.0123,1.057,0.604,0.643,0.0798,0.494,0.0254,0.415,0.0121,1.073,0.61,0.648,0.0814,0.497,0.0261,0.417,0.0125,1.068,0.608,0.646,0.0809,0.496,0.0259,0.416,0.0124
0.25,0.2,0.1,1.05,0.604,0.64,0.0801,0.493,0.0256,0.414,0.0122,1.051,0.601,0.64,0.079,0.493,0.025,0.414,0.0119,1.08,0.611,0.651,0.0816,0.499,0.0262,0.418,0.0125,1.071,0.608,0.647,0.0808,0.497,0.0258,0.416,0.0123
0.25,0.2,0.2,1.036,0.601,0.635,0.0796,0.49,0.0254,0.412,0.0122,1.039,0.596,0.636,0.0775,0.491,0.0243,0.413,0.0114,1.09,0.612,0.655,0.0815,0.501,0.0261,0.419,0.0124,1.076,0.608,0.649,0.0806,0.498,0.0257,0.417,0.0122
0.25,0.2,0.5,1.005,0.593,0.623,0.0784,0.484,0.0252,0.408,0.0121,1.008,0.583,0.626,0.0738,0.486,0.0225,0.41,0.0104,1.11,0.612,0.662,0.0809,0.505,0.0255,0.422,0.012,1.088,0.608,0.653,0.0801,0.499,0.0253,0.418,0.012
0.25,0.2,1.0,0.965,0.581,0.608,0.0763,0.476,0.0245,0.403,0.0119,0.966,0.565,0.612,0.0691,0.479,0.0204,0.406,0.00916,1.129,0.612,0.67,0.0797,0.509,0.0247,0.424,0.0115,1.101,0.608,0.657,0.0798,0.502,0.0251,0.419,0.0118
0.25,0.4,0.0,1.234,0.714,0.703,0.116,0.525,0.0431,0.433,0.0226,1.234,0.714,0.703,0.116,0.525,0.0431,0.433,0.0226,1.234,0.714,0.703,0.116,0.525,0.0431,0.433,0.0226,1.234,0.714,0.703,0.116,0.525,0.0431,0.433,0.0226
0.25,0.4,0.0125,1.222,0.708,0.699,0.114,0.522,0.0421,0.431,0.022,1.216,0.702,0.696,0.112,0.521,0.0413,0.431,0.0215,1.242,0.715,0.706,0.116,0.526,0.0433,0.434,0.0227,1.229,0.709,0.701,0.114,0.523,0.0423,0.432,0.0221
0.25,0.4,0.025,1.217,0.706,0.697,0.113,0.521,0.0419,0.431,0.0219,1.212,0.699,0.695,0.111,0.521,0.0407,0.43,0.0212,1.251,0.717,0.709,0.117,0.528,0.0436,0.435,0.0229,1.235,0.71,0.703,0.114,0.525,0.0424,0.433,0.0222
0.25,0.4,0.05,1.208,0.704,0.693,0.113,0.52,0.0418,0.43,0.0218,1.2,0.69,0.691,0.108,0.519,0.0394,0.429,0.0204,1.265,0.72,0.714,0.118,0.53,0.0439,0.436,0.023,1.239,0.708,0.704,0.114,0.525,0.042,0.433,0.0219
0.25,0.4,0.1,1.194,0.702,0.688,0.113,0.517,0.0417,0.428,0.0218,1.176,0.676,0.684,0.104,0.515,0.0371,0.427,0.019,1.285,0.72,0.721,0.117,0.535,0.0437,0.439,0.0229,1.244,0.704,0.706,0.112,0.526,0.0411,0.433,0.0214
