ac,ah,hri,LDSI_i0_depth,LDSI_i0_surface,LDSI_i1_depth,LDSI_i1_surface,LDSI_i2_depth,LDSI_i2_surface,LDSI_i3_depth,LDSI_i3_surface,CDSI_i0_depth,CDSI_i0_surface,CDSI_i1_depth,CDSI_i1_surface,CDSI_i2_depth,CDSI_i2_surface,CDSI_i3_depth,CDSI_i3_surface,LDSE_i0_depth,LDSE_i0_surface,LDSE_i1_depth,LDSE_i1_surface,LDSE_i2_depth,LDSE_i2_surface,LDSE_i3_depth,LDSE_i3_surface,CDSE_i0_depth,CDSE_i0_surface,CDSE_i1_depth,CDSE_i1_surface,CDSE_i2_depth,CDSE_i2_surface,CDSE_i3_depth,CDSE_i3_surface
0,0.1,0.05,1.181,0,0.704,0,0.536,0,0.447,0,1.165,0,0.699,0,0.532,0,0.444,0,1.184,0,0.706,0,0.537,0,0.447,0,1.172,0,0.701,0,0.534,0,0.445,0
0,0.1,0.1,1.176,0,0.702,0,0.535,0,0.446,0,1.155,0,0.694,0,0.53,0,0.443,0,1.183,0,0.705,0,0.537,0,0.447,0,1.168,0,0.699,0,0.533,0,0.445,0
0,0.1,0.15,1.1715,0,0.7005,0,0.534,0,0.4455,0,1.1475,0,0.691,0,0.5285,0,0.442,0,1.1825,0,0.705,0,0.5365,0,0.447,0,1.1665,0,0.6985,0,0.5325,0,0.4445,0
0,0.1,0.2,1.167,0,0.699,0,0.533,0,0.445,0,1.14,0,0.688,0,0.527,0,0.441,0,1.182,0,0.705,0,0.536,0,0.447,0,1.165,0,0.698,0,0.532,0,0.444,0
0,0.1,0.25,1.16266666666667,0,0.697333333333333,0,0.532,0,0.444333333333333,0,1.1345,0,0.686,0,0.525833333333333,0,0.440166666666667,0,1.18166666666667,0,0.704833333333333,0,0.536,0,0.447,0,1.16466666666667,0,0.697666666666667,0,0.531833333333333,0,0.444,0
0,0.1,0.3,1.15833333333333,0,0.695666666666667,0,0.531,0,0.443666666666667,0,1.129,0,0.684,0,0.524666666666667,0,0.439333333333333,0,1.18133333333333,0,0.704666666666667,0,0.536,0,0.447,0,1.16433333333333,0,0.697333333333333,0,0.531666666666667,0,0.444,0
0,0.1,0.35,1.154,0,0.694,0,0.53,0,0.443,0,1.1235,0,0.682,0,0.5235,0,0.4385,0,1.181,0,0.7045,0,0.536,0,0.447,0,1.164,0,0.697,0,0.5315,0,0.444,0
0,0.1,0.4,1.14966666666667,0,0.692333333333333,0,0.529,0,0.442333333333333,0,1.118,0,0.68,0,0.522333333333333,0,0.437666666666667,0,1.18066666666667,0,0.704333333333333,0,0.536,0,0.447,0,1.16366666666667,0,0.696666666666667,0,0.531333333333333,0,0.444,0
0,0.1,0.45,1.14533333333333,0,0.690666666666667,0,0.528,0,0.441666666666667,0,1.1125,0,0.678,0,0.521166666666667,0,0.436833333333333,0,1.18033333333333,0,0.704166666666667,0,0.536,0,0.447,0,1.16333333333333,0,0.696333333333333,0,0.531166666666667,0,0.444,0
0,0.1,0.5,1.141,0,0.689,0,0.527,0,0.441,0,1.107,0,0.676,0,0.52,0,0.436,0,1.18,0,0.704,0,0.536,0,0.447,0,1.163,0,0.696,0,0.531,0,0.444,0
